question_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
01c138c6772d4dfda5bdd83a8fad7ed7,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0
02326f6b5cb94ec39770b90494192337,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
02fd0ce9543e4229887fca55f92db874,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
038612c84ad24d0e974ccd93f15a0aac,0.0,,5.0,0.0,,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,5.0,3.0,0.0,5.0,0.0
040d0028aca94782bed8ea599fb946e7,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0
0513491ea53545f4a27f3b74b3f2b70d,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0
059a04f5dcb447819032df35cbbcf158,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
0724e6e2022c4ca18bbb97937bd8ee47,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
0773da81b90c4516a25c27591f5b67f8,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0
08b7e35684e242a28b1b6fd1202e2c1b,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
08f7f1b1edcb493ea1dcf041cac33c8e,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
0910df5fcb0a41c4afa67696c7524fe8,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0
09994bd8ef664a0590e38ac8281d0b76,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0
0a6c0c353dbf457897685c380971a16e,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
0ab59f40fd624356b0d3497f5f7498b5,3.0,3.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
0e062b9b89084185a730fdc97cdaedf4,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
0e2e6aca93ff4cbfb8bd4077f76f1cca,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
0f31bb14c65048a2975de51614879e2f,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0
10a20dfe340c4ae49cb25df7aacb6fc3,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
12c7b514d2c34a9fb1cf7ab2705edeb8,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0
13977ad5424c45e89bb67f591de050f0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
1437f1d11a0a46d48f970d55f5d22e64,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0
16b26197d3b24fff861d1f57097a79e3,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
